cv_id,job_id,cv_level,cv_category,job_title,job_category,pool_methods,method_ranks,relevance_median_4model,relevance_mean_4model,relevance_median_no_cohere,relevance_mean_no_cohere,is_relevant_median_4model_ge5,is_relevant_median_no_cohere_ge5,range_relevance_4model,range_relevance_no_cohere,range_experience_4model,range_experience_no_cohere
ksxd_L4,78a4d6340ca8d164cd749e67c0fec410,L4,Kỹ sư xây dựng,Nhân Viên Kỹ Thuật Hiện Trường,Kỹ sư xây dựng,E1,"{""E1"": 9}",6.0,6.5,6.0,6.0,True,True,2.0,0.0,7.0,3.0
ksxd_L4,5533fc4e0d7e5a03755d2c37ae815523,L4,Kỹ sư xây dựng,Trưởng Nhóm Cấp Thoát Nước,Kỹ sư xây dựng,E3t,"{""E3t"": 10}",6.0,6.0,6.0,5.3333,True,True,4.0,2.0,4.0,3.0
ksxd_L4,9d90af6d73a037d4f42227dec9db3ff3,L4,Kỹ sư xây dựng,Nhân Viên Triển Khai Revit – Lương 15-22M+,Kỹ sư xây dựng,E2|E2t,"{""E2"": 10, ""E2t"": 10}",8.0,7.75,8.0,7.6667,True,True,1.0,1.0,3.0,2.0
ksxd_L4,b549db17be8b847b603df6ee09780bfa,L4,Kỹ sư xây dựng,Chỉ Huy Trưởng Công Trình,Kỹ sư xây dựng,E1,"{""E1"": 10}",8.0,7.75,8.0,7.6667,True,True,1.0,1.0,3.0,3.0
ksxd_L4b,1089141e7e76e1668c0a70ed10ac9093,L4b,Kỹ sư xây dựng,Kỹ Sư Thiết Kế,Kỹ sư xây dựng,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 1, ""E3"": 1, ""E2t"": 1, ""E3t"": 1}",4.0,4.5,4.0,4.6667,False,False,2.0,2.0,2.0,2.0
ksxd_L4b,fce327ec25bda6514ea3e791dbdf3ea5,L4b,Kỹ sư xây dựng,Kỹ Sư Quản Lý Dự Án Năng Lượng Mặt Trời,Kỹ sư xây dựng,E1|E2|E3|E2t|E3t,"{""E1"": 1, ""E2"": 8, ""E3"": 5, ""E2t"": 3, ""E3t"": 2}",7.0,6.75,7.0,6.6667,True,True,1.0,1.0,2.0,1.0
ksxd_L4b,43a34052b9b4728f37ff87d297bf9c38,L4b,Kỹ sư xây dựng,Cộng Tác Viên Thiết Kế Kỹ Sư Kết Cấu,Kỹ sư xây dựng,E1|E2|E3|E2t|E3t,"{""E1"": 6, ""E2"": 3, ""E3"": 2, ""E2t"": 4, ""E3t"": 4}",8.0,8.25,8.0,8.3333,True,True,1.0,1.0,2.0,2.0
ksxd_L4b,e2f3680e9fcad0f4df59ff7bd8c2ca46,L4b,Kỹ sư xây dựng,Kỹ Sư Thiết Kế Kết Cấu,Kỹ sư xây dựng,E1|E2|E3|E2t|E3t,"{""E1"": 9, ""E2"": 2, ""E3"": 4, ""E2t"": 2, ""E3t"": 8}",8.0,7.75,8.0,7.6667,True,True,1.0,1.0,1.0,1.0
ksxd_L4b,415d83cc55131d16fee43bbd96796f71,L4b,Kỹ sư xây dựng,Chuyên Viên Kỹ Thuật Xây Dựng,Kỹ sư xây dựng,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 7, ""E3"": 3, ""E2t"": 8, ""E3t"": 5}",8.0,8.0,8.0,8.0,True,True,2.0,2.0,2.0,1.0
ksxd_L4b,89f48dc6f0e87d43c9e9f5f0f5315755,L4b,Kỹ sư xây dựng,Quản Lý Thiết Kế Kết Cấu,Kỹ sư xây dựng,E2|E3|E2t|E3t,"{""E2"": 6, ""E3"": 7, ""E2t"": 5, ""E3t"": 3}",8.0,8.25,8.0,8.3333,True,True,1.0,1.0,1.0,1.0
ksxd_L4b,aa70c3baef1d6c45157a8b50df1b5697,L4b,Kỹ sư xây dựng,Kỹ Sư Cấp Thoát Nước- Thu Nhập 15-20 Triệu/ Tháng- Đi Làm Ngay,Kỹ sư xây dựng,E1|E2t|E3t,"{""E1"": 3, ""E2t"": 6, ""E3t"": 7}",4.5,4.75,4.0,4.0,False,False,4.0,2.0,4.0,1.0
ksxd_L4b,763d0e15c75ff9a39ead5b21548c50f6,L4b,Kỹ sư xây dựng,Cán Bộ TVGS Hạ Tầng - Dự Án Vân Phong,Kỹ sư xây dựng,E1|E2|E3|E2t,"{""E1"": 8, ""E2"": 4, ""E3"": 9, ""E2t"": 9}",7.0,6.75,6.0,6.3333,True,True,3.0,3.0,3.0,1.0
ksxd_L4b,f8e1500c69139e3b128ed5d934a22177,L4b,Kỹ sư xây dựng,Kỹ Sư Thiết Kế Hạ Tầng Giao Thông (Lương 15 - 25 Triệu),Kỹ sư xây dựng,E1|E2t|E3t,"{""E1"": 4, ""E2t"": 10, ""E3t"": 9}",6.5,6.5,6.0,6.3333,True,True,1.0,1.0,2.0,0.0
ksxd_L4b,c073efc5ec9c7f006494b1ceaf14aad0,L4b,Kỹ sư xây dựng,Trưởng Nhóm Hạ Tầng Kỹ Thuật,Kỹ sư xây dựng,E2|E3|E2t|E3t,"{""E2"": 5, ""E3"": 6, ""E2t"": 7, ""E3t"": 6}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,6.0,6.0
ksxd_L4b,2f54a7253850bccdcb7184ffc7ba18a9,L4b,Kỹ sư xây dựng,Chuyên Viên Kiểm Soát Thiết Kế Giao Thông Hạ Tầng,Kỹ sư xây dựng,E1|E3|E3t,"{""E1"": 7, ""E3"": 8, ""E3t"": 10}",6.0,6.0,6.0,5.6667,True,True,2.0,1.0,2.0,2.0
ksxd_L4b,5092603749de110b0c4b5c9006663909,L4b,Kỹ sư xây dựng,Kỹ Sư MEP (Chuyên Viên Cao Cấp),Kỹ sư xây dựng,E2,"{""E2"": 9}",5.5,5.5,5.0,5.0,True,True,3.0,2.0,3.0,1.0
ksxd_L4b,0a3ef8b4641725ded6e15712b60ad143,L4b,Kỹ sư xây dựng,Quản Lý MEP (03 Bộ Môn) – Từ 08 Năm Kinh Nghiệm,Kỹ sư xây dựng,E2|E3,"{""E2"": 10, ""E3"": 10}",6.0,5.75,6.0,5.0,True,True,5.0,3.0,4.0,3.0
ksxd_L4b,9ced8f135f8cb6b717698418fc1d35f2,L4b,Kỹ sư xây dựng,Kỹ Sư Xây Dựng QS/Trợ Lý Kiểm Toán Đầu Từ Xây Dựng Cơ Bản,Kỹ sư xây dựng,E1,"{""E1"": 10}",6.5,6.5,6.0,6.3333,True,True,3.0,3.0,7.0,7.0
ksxd_P,3006e0f5298bde0c4e16a99ec0f96872,P,Kỹ sư xây dựng,Nhân Viên Chăm Sóc Khách Hàng - Telesales,Chăm sóc khách hàng,E2|E3,"{""E2"": 1, ""E3"": 1}",3.5,3.75,3.0,3.6667,False,False,2.0,2.0,2.0,2.0
ksxd_P,7222c009019dbf5438a77e38fdcb9770,P,Kỹ sư xây dựng,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 1, ""E2"": 3, ""E3"": 4, ""E2t"": 1, ""E3t"": 1}",4.0,3.75,4.0,4.0,False,False,1.0,0.0,5.0,5.0
ksxd_P,0d65cefc0b4acd8aacf298fbf1bee9cf,P,Kỹ sư xây dựng,Trưởng Nhóm Telesale,Telesales,E2|E3,"{""E2"": 2, ""E3"": 3}",2.0,2.5,2.0,2.6667,False,False,2.0,2.0,2.0,2.0
ksxd_P,1a195299f1181714d407b7262ac482ff,P,Kỹ sư xây dựng,Business Development Team Lead/Sales Supervisor,IT,E3|E3t,"{""E3"": 5, ""E3t"": 2}",2.0,2.0,2.0,2.0,False,False,0.0,0.0,2.0,2.0
ksxd_P,2f2d246ec5640655101bd2edb92cfe27,P,Kỹ sư xây dựng,Nhân Viên Sales Admin,Nhân viên kinh doanh,E2|E2t,"{""E2"": 4, ""E2t"": 2}",4.5,4.75,4.0,4.6667,False,False,2.0,2.0,4.0,2.0
ksxd_P,6b9b3b313c3dbf64c2ac7be65ff8905c,P,Kỹ sư xây dựng,Learning & Development Specialist,Giáo dục,E3,"{""E3"": 2}",2.0,2.5,2.0,2.6667,False,False,2.0,2.0,1.0,1.0
ksxd_P,fadbf9fddd686b0aba832143a92a3355,P,Kỹ sư xây dựng,Nhân Viên Chăm Sóc Khách Hàng,Chăm sóc khách hàng,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 5, ""E3"": 6, ""E2t"": 3, ""E3t"": 3}",4.0,4.25,3.0,4.0,False,False,3.0,3.0,3.0,3.0
ksxd_P,a9ff50156c5c68869371e1ede3adf900,P,Kỹ sư xây dựng,Chuyên Viên Vật Lý (Lương 30 Triệu ++),Giáo dục,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 7, ""E3"": 8, ""E2t"": 5, ""E3t"": 5}",1.5,1.75,2.0,2.0,False,False,2.0,2.0,2.0,1.0
ksxd_P,393569e29b4b58bc0f81851017ed3cd8,P,Kỹ sư xây dựng,"CHUYÊN VIÊN TƯ VẤN TÀI CHÍNH -SHINHAN BANK ( Pico Plaza, Phường Bảy Hiền)",Ngân hàng,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 9, ""E3"": 10, ""E2t"": 7, ""E3t"": 7}",5.0,4.5,5.0,4.3333,True,True,2.0,2.0,6.0,6.0
ksxd_P,f3c96fc0a3bb10e40c64d3b7fafc708a,P,Kỹ sư xây dựng,"Backend/Frontend Developer (ASP.Net Core,ReactJS)",IT,E3|E3t,"{""E3"": 7, ""E3t"": 4}",1.5,2.0,2.0,2.3333,False,False,3.0,3.0,2.0,2.0
ksxd_P,f86ea28fc8d31339288eaf3c5fff8780,P,Kỹ sư xây dựng,Chuyên Viên QUAN HỆ KHÁCH HÀNG CÁ NHÂN (THU NHẬP TỐT_ ĐÀO TẠO CÓ LƯƠNG),Ngân hàng,E2|E2t,"{""E2"": 6, ""E2t"": 4}",4.5,4.5,4.0,4.3333,False,False,3.0,3.0,2.0,2.0
ksxd_P,26afafd7fc47e96b8cf47c4b8a24037f,P,Kỹ sư xây dựng,CAD/CAM Engineer / Kỹ Sư Lập Trình - Làm Việc Tại VSIP 1,IT,E1|E2t|E3t,"{""E1"": 5, ""E2t"": 9, ""E3t"": 9}",2.0,2.0,2.0,2.0,False,False,2.0,2.0,1.0,1.0
ksxd_P,94a6b71a0ae7e1e55b653c217511b8f8,P,Kỹ sư xây dựng,"Trưởng Nhóm Tư Vấn Định Cư, Đầu Tư (Ưu Tiên Châu Âu)",Giáo dục,E2|E2t,"{""E2"": 8, ""E2t"": 6}",3.0,3.25,3.0,3.3333,False,False,3.0,3.0,3.0,2.0
ksxd_P,b75c29ff985ee7ce4fa03cc2424b37c7,P,Kỹ sư xây dựng,Trưởng Nhóm Phát Triển Kinh Doanh- SPX Express (Hà Nội),Telesales,E3|E3t,"{""E3"": 9, ""E3t"": 6}",4.0,3.75,3.0,3.3333,False,False,3.0,3.0,2.0,2.0
ksxd_P,ea7858a5c8cfc985ed9fc2b72ae40703,P,Kỹ sư xây dựng,Thợ Làm Bánh (Baker & Cake),Lao động phổ thông,E1,"{""E1"": 6}",1.5,1.5,2.0,1.6667,False,False,1.0,1.0,2.0,2.0
ksxd_P,2f811ff6726ac65110fb8ac299bd71b0,P,Kỹ sư xây dựng,Bếp Phó Bếp Bánh,Lao động phổ thông,E1,"{""E1"": 7}",1.0,1.25,1.0,1.3333,False,False,1.0,1.0,3.0,2.0
ksxd_P,66bd50e40809fd957181478e6fd22221,P,Kỹ sư xây dựng,Senior Graphic Designer Có Kinh Nghiệm Trong Nha Khoa Thẩm Mỹ,Thiết kế đồ họa,E1,"{""E1"": 8}",1.5,2.0,2.0,2.3333,False,False,3.0,3.0,4.0,1.0
ksxd_P,91ff03c6506f69d4d824039f1d1c2e9f,P,Kỹ sư xây dựng,Web Frontend Team Leader,IT,E3t,"{""E3t"": 8}",2.0,1.75,2.0,1.6667,False,False,1.0,1.0,4.0,2.0
ksxd_P,a150d85738fbdc3f02a5822e0d2f4f6e,P,Kỹ sư xây dựng,Nhân Viên Nhân Sự (Quản Lý Cán Bộ),Hành chính nhân sự,E2|E2t,"{""E2"": 10, ""E2t"": 8}",4.0,4.0,4.0,4.0,False,False,0.0,0.0,2.0,2.0
ksxd_P,e76ada5d03fa01100bb3a268629a60b7,P,Kỹ sư xây dựng,Nhân Viên Content Marketing Tại Hà Nội - Thu Nhập Lên Tới 15 Triệu/ Tháng,Marketing,E1,"{""E1"": 9}",4.0,4.0,3.0,3.6667,False,False,4.0,4.0,3.0,2.0
ksxd_P,16d8161ff97b3be21fd81f958d148a93,P,Kỹ sư xây dựng,Kế Toán Tổng Hợp / Kế Toán Viên- Không Cần Làm Báo Cáo Tài Chính,Ngân hàng,E2t,"{""E2t"": 10}",2.5,2.75,2.0,2.6667,False,False,2.0,2.0,1.0,1.0
ksxd_P,21e374ac9c4191dfb45bdc896cc76ac5,P,Kỹ sư xây dựng,Nhân Viên Chăm Sóc Khách Hàng| Telesales,Chăm sóc khách hàng,E3t,"{""E3t"": 10}",4.0,3.75,3.0,3.3333,False,False,3.0,3.0,1.0,1.0
ksxd_P,76f26e098fb16858010f06695f52de4b,P,Kỹ sư xây dựng,Kế Toán Trưởng Làm Việc Tại Bình Dương,Kế toán,E1,"{""E1"": 10}",1.5,1.5,2.0,1.6667,False,False,1.0,1.0,3.0,1.0
ksxd_P2,6b9b3b313c3dbf64c2ac7be65ff8905c,P2,Kỹ sư xây dựng,Learning & Development Specialist,Giáo dục,E2|E3,"{""E2"": 1, ""E3"": 1}",3.0,3.25,3.0,3.3333,False,False,3.0,3.0,1.0,1.0
ksxd_P2,7222c009019dbf5438a77e38fdcb9770,P2,Kỹ sư xây dựng,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 1, ""E2"": 4, ""E3"": 2, ""E2t"": 1, ""E3t"": 1}",4.5,4.5,5.0,4.6667,False,True,1.0,1.0,5.0,5.0
ksxd_P2,16d8161ff97b3be21fd81f958d148a93,P2,Kỹ sư xây dựng,Kế Toán Tổng Hợp / Kế Toán Viên- Không Cần Làm Báo Cáo Tài Chính,Ngân hàng,E2|E2t,"{""E2"": 5, ""E2t"": 2}",2.5,2.75,2.0,2.6667,False,False,2.0,2.0,0.0,0.0
ksxd_P2,6572f5aed5d6331a76898e2c9341a476,P2,Kỹ sư xây dựng,Thực Tập Sinh Vận Hành Robot Và Kiểm Soát Chất Lượng Data,IT,E3|E3t,"{""E3"": 3, ""E3t"": 2}",4.0,4.25,4.0,4.3333,False,False,3.0,3.0,1.0,1.0
ksxd_P2,e3c72cd8a4dcc59153af98be78734bda,P2,Kỹ sư xây dựng,Nhân Viên Hành Chính (Admin) - Lương Up To 15 Triệu (Làm Việc Tại TP.HCM),Hành chính nhân sự,E2,"{""E2"": 2}",5.0,5.25,5.0,5.3333,True,True,1.0,1.0,3.0,1.0
ksxd_P2,fadbf9fddd686b0aba832143a92a3355,P2,Kỹ sư xây dựng,Nhân Viên Chăm Sóc Khách Hàng,Chăm sóc khách hàng,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 6, ""E3"": 4, ""E2t"": 3, ""E3t"": 3}",5.0,4.75,5.0,4.6667,True,True,3.0,3.0,3.0,3.0
ksxd_P2,0d65cefc0b4acd8aacf298fbf1bee9cf,P2,Kỹ sư xây dựng,Trưởng Nhóm Telesale,Telesales,E2,"{""E2"": 3}",2.0,2.25,2.0,2.3333,False,False,1.0,1.0,2.0,2.0
ksxd_P2,a9ff50156c5c68869371e1ede3adf900,P2,Kỹ sư xây dựng,Chuyên Viên Vật Lý (Lương 30 Triệu ++),Giáo dục,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 8, ""E3"": 6, ""E2t"": 5, ""E3t"": 5}",2.0,2.0,2.0,2.0,False,False,2.0,2.0,2.0,1.0
ksxd_P2,393569e29b4b58bc0f81851017ed3cd8,P2,Kỹ sư xây dựng,"CHUYÊN VIÊN TƯ VẤN TÀI CHÍNH -SHINHAN BANK ( Pico Plaza, Phường Bảy Hiền)",Ngân hàng,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 10, ""E3"": 8, ""E2t"": 7, ""E3t"": 7}",5.0,5.0,5.0,5.0,True,True,2.0,2.0,6.0,6.0
ksxd_P2,613fd65415eda01837f3b2294a899242,P2,Kỹ sư xây dựng,Kế Toán Nhập Liệu _ Không Yêu Cầu Kinh Nghiệm,Kế toán,E3|E2t|E3t,"{""E3"": 5, ""E2t"": 8, ""E3t"": 4}",5.5,5.5,6.0,6.3333,True,True,5.0,3.0,2.0,2.0
ksxd_P2,a150d85738fbdc3f02a5822e0d2f4f6e,P2,Kỹ sư xây dựng,Nhân Viên Nhân Sự (Quản Lý Cán Bộ),Hành chính nhân sự,E2|E2t,"{""E2"": 7, ""E2t"": 4}",3.5,3.75,3.0,3.6667,False,False,2.0,2.0,3.0,2.0
ksxd_P2,26afafd7fc47e96b8cf47c4b8a24037f,P2,Kỹ sư xây dựng,CAD/CAM Engineer / Kỹ Sư Lập Trình - Làm Việc Tại VSIP 1,IT,E1|E3|E2t|E3t,"{""E1"": 5, ""E3"": 10, ""E2t"": 9, ""E3t"": 9}",2.0,1.75,2.0,1.6667,False,False,1.0,1.0,1.0,1.0
ksxd_P2,02c4bdaf39ab21cdf6a72936cb31b802,P2,Kỹ sư xây dựng,"Giám Sát Công Trình Thi Công Hiện Trường (Không Yêu Cầu Kinh Nghiệm, Được Đào Tạo) - Thu Nhập 14 Triệu - 16 Triệu",Giáo dục,E1,"{""E1"": 6}",3.5,3.75,3.0,3.6667,False,False,4.0,4.0,3.0,2.0
ksxd_P2,403c0fcc6385a30b7c71339d1791cc24,P2,Kỹ sư xây dựng,Nhân Viên Hướng Nghiệp Và Đại Học,Giáo dục,E2|E2t,"{""E2"": 9, ""E2t"": 6}",3.5,3.75,3.0,3.6667,False,False,2.0,2.0,5.0,2.0
ksxd_P2,6fac573d96428d42ae0025ed2644c3ad,P2,Kỹ sư xây dựng,Thực Tập Sinh Nhân Sự (HR Intern),Hành chính nhân sự,E3|E3t,"{""E3"": 7, ""E3t"": 6}",4.5,4.5,5.0,5.0,False,True,3.0,2.0,2.0,2.0
ksxd_P2,ea7858a5c8cfc985ed9fc2b72ae40703,P2,Kỹ sư xây dựng,Thợ Làm Bánh (Baker & Cake),Lao động phổ thông,E1,"{""E1"": 7}",2.0,2.25,2.0,2.3333,False,False,1.0,1.0,2.0,2.0
ksxd_P2,2f811ff6726ac65110fb8ac299bd71b0,P2,Kỹ sư xây dựng,Bếp Phó Bếp Bánh,Lao động phổ thông,E1,"{""E1"": 8}",1.0,1.0,1.0,1.0,False,False,0.0,0.0,3.0,2.0
ksxd_P2,b177e6ea995d45835a248c54124fa95b,P2,Kỹ sư xây dựng,Trợ Lý Kinh Doanh (Thành Thạo Tiếng Trung),Hành chính nhân sự,E3|E3t,"{""E3"": 9, ""E3t"": 8}",4.5,4.25,4.0,4.0,False,False,2.0,2.0,2.0,2.0
ksxd_P2,66bd50e40809fd957181478e6fd22221,P2,Kỹ sư xây dựng,Senior Graphic Designer Có Kinh Nghiệm Trong Nha Khoa Thẩm Mỹ,Thiết kế đồ họa,E1,"{""E1"": 9}",1.5,1.5,2.0,1.6667,False,False,1.0,1.0,4.0,4.0
ksxd_P2,64b1e71dea663d996c04cab49eb142c6,P2,Kỹ sư xây dựng,Nhân Viên Nhân Sự Tổng Hợp,Hành chính nhân sự,E2t,"{""E2t"": 10}",4.5,4.25,4.0,4.0,False,False,2.0,2.0,5.0,2.0
ksxd_P2,e2262dc2791e22c94f5fa2caceb43e2b,P2,Kỹ sư xây dựng,Thực Tập Sinh Marketing,Marketing,E3t,"{""E3t"": 10}",4.5,4.75,5.0,5.0,False,True,2.0,2.0,2.0,2.0
ksxd_P2,e76ada5d03fa01100bb3a268629a60b7,P2,Kỹ sư xây dựng,Nhân Viên Content Marketing Tại Hà Nội - Thu Nhập Lên Tới 15 Triệu/ Tháng,Marketing,E1,"{""E1"": 10}",4.0,4.0,3.0,3.6667,False,False,2.0,2.0,3.0,3.0
kt_L1,e4ced356a8f6a5474d1f787f03fd5461,L1,Kế toán,Nhân Viên Kế Toán,Kế toán,E1|E2|E3|E2t|E3t,"{""E1"": 1, ""E2"": 1, ""E3"": 1, ""E2t"": 1, ""E3t"": 1}",7.5,7.75,8.0,8.0,True,True,2.0,2.0,0.0,0.0
kt_L1,9565e2278b6769e662dd88a89d4e6b38,L1,Kế toán,Kế Toán Tổng Hợp - Đi Làm Ngay - 3 Năm Kinh Nghiệm - Thu Nhập Hấp Dẫn - Hà Nội,Kế toán,E1|E2|E3|E2t|E3t,"{""E1"": 9, ""E2"": 2, ""E3"": 6, ""E2t"": 2, ""E3t"": 10}",4.5,5.0,4.0,4.3333,False,False,3.0,1.0,3.0,2.0
kt_L1,c4235b21388c35dcf3d28de7bdbd9d67,L1,Kế toán,Thực Tập Sinh Kế Toán - Accounting Intern,Kế toán,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 8, ""E3"": 2, ""E2t"": 3, ""E3t"": 2}",7.0,6.75,7.0,6.6667,True,True,3.0,3.0,0.0,0.0
kt_L1,4d149a490f071239196326920589a138,L1,Kế toán,Trợ Lý Kế Toán,Kế toán,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 5, ""E3"": 3, ""E2t"": 5, ""E3t"": 3}",8.0,8.0,8.0,8.3333,True,True,2.0,1.0,0.0,0.0
kt_L1,89fdc0be8c6fe5c2ae3c292facf2cf33,L1,Kế toán,"Nhân Viên Kế Toán Tổng Hợp Kiêm Thuế, 5 Năm Kinh Nghiệm, Đi Làm Ngay",Kế toán,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 3, ""E3"": 7, ""E2t"": 4, ""E3t"": 6}",3.0,2.75,3.0,2.6667,False,False,1.0,1.0,1.0,1.0
kt_L1,229a755077aafdb5449522061aede04e,L1,Kế toán,Kế Toán Tổng Hợp - Ưu Tiên Đi Làm Ngay,Kế toán,E2|E3|E2t|E3t,"{""E2"": 9, ""E3"": 5, ""E2t"": 8, ""E3t"": 4}",4.0,3.75,4.0,4.0,False,False,1.0,0.0,1.0,1.0
kt_L1,daf332d7d0a52289ad800c4e2ac8016e,L1,Kế toán,Kế Toán Tổng Hợp,Kế toán,E2|E3|E2t|E3t,"{""E2"": 4, ""E3"": 4, ""E2t"": 6, ""E3t"": 8}",3.0,3.25,3.0,3.3333,False,False,3.0,3.0,1.0,1.0
kt_L1,2e7a40a65ecca4cde82ae4d42a7f930a,L1,Kế toán,Kế Toán Thời Vụ 3 Tháng (Không Yêu Cầu Kinh Nghiệm),Kế toán,E1|E2t|E3t,"{""E1"": 5, ""E2t"": 9, ""E3t"": 9}",8.0,8.0,8.0,8.0,True,True,2.0,2.0,0.0,0.0
kt_L1,44d14801a6ea2168b78f403132e0a0b6,L1,Kế toán,Kế Toán Tổng Hợp Doanh Nghiệp Nhỏ (Kinh Nghiệm Dịch Vụ Kế Toán),Kế toán,E3|E2t|E3t,"{""E3"": 9, ""E2t"": 7, ""E3t"": 5}",4.5,4.25,4.0,4.0,False,False,2.0,2.0,3.0,3.0
kt_L1,1ef3e26b434013b8b64bfae62d797c6b,L1,Kế toán,Kế Toán Tổng Hợp (Mạnh Về Thuế) - YC 3 Năm KN - Đi Làm Ngay,Kế toán,E1|E2|E3|E2t,"{""E1"": 8, ""E2"": 6, ""E3"": 10, ""E2t"": 10}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,3.0,3.0
kt_L1,a9b1e6be8aee07c25fff9f2cbe437292,L1,Kế toán,"Kế Toán Tổng Hợp, 2 Năm Kinh Nghiệm, Thu Nhập 12 - 17 Triệu (Quận Hoàng Mai - Hà Nội)",Kế toán,E1,"{""E1"": 6}",4.5,4.5,4.0,4.3333,False,False,3.0,3.0,5.0,3.0
kt_L1,045a3561de4d798c59dd797663be3c79,L1,Kế toán,Kế Toán Tổng Hợp,Kế toán,E3|E3t,"{""E3"": 8, ""E3t"": 7}",2.5,2.5,3.0,2.6667,False,False,1.0,1.0,1.0,1.0
kt_L1,981add09883e6d94d99ef6fc3531c1cd,L1,Kế toán,Kế Toán Tổng Hợp - Lương Cứng 18-25 Triệu/Tháng + Thưởng,Kế toán,E1,"{""E1"": 7}",4.5,4.5,4.0,4.3333,False,False,1.0,1.0,3.0,2.0
kt_L1,deb4145fa33d6c46c8a9c43d85bf756b,L1,Kế toán,Chuyên Viên Kế Toán Tổng Hợp,Kế toán,E2,"{""E2"": 7}",3.5,3.25,4.0,3.3333,False,False,2.0,2.0,2.0,2.0
kt_L1,43dc110d954f69e0daa237191176053b,L1,Kế toán,Kế Toán Tổng Hợp - Thu Nhập Upto 20M - Cầu Giấy,Kế toán,E2,"{""E2"": 10}",4.5,5.0,4.0,5.0,False,False,3.0,3.0,3.0,3.0
kt_L1,f70f37c4e298490e325f17138d75bf0f,L1,Kế toán,Kế Toán Tổng Hợp - Sàn Thương Mại Điện Tử / Lương Cứng Từ 15-18M + Thưởng,Kế toán,E1,"{""E1"": 10}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,2.0,2.0
kt_L1b,3a9c1ebe6c5a2625c531c27da7fada18,L1b,Kế toán,Kế Toán Tổng Hợp (Hiểu Về Thuế) Thu Nhập Lên Đến 18 Triệu,Kế toán,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 1, ""E3"": 3, ""E2t"": 4, ""E3t"": 7}",3.0,3.0,3.0,3.0,False,False,2.0,2.0,1.0,0.0
kt_L1b,803808a5ca12a91e9a7985bff344e252,L1b,Kế toán,Kế Toán Nội Bộ Fulltime - Thu Nhập Từ 9-12 Triệu - Đi Làm Ngay Tại Hà Nội,Kế toán,E1|E2t|E3t,"{""E1"": 1, ""E2t"": 1, ""E3t"": 1}",7.0,7.0,7.0,7.0,True,True,2.0,2.0,1.0,1.0
kt_L1b,e5d41c2ce87d9162c06ae3f58c3ffe76,L1b,Kế toán,Trưởng Nhóm Kế Toán Tài Sản,Kế toán,E1|E2|E3|E3t,"{""E1"": 9, ""E2"": 6, ""E3"": 1, ""E3t"": 10}",3.0,3.0,3.0,3.0,False,False,2.0,2.0,1.0,1.0
kt_L1b,613fd65415eda01837f3b2294a899242,L1b,Kế toán,Kế Toán Nhập Liệu _ Không Yêu Cầu Kinh Nghiệm,Kế toán,E3t,"{""E3t"": 2}",7.0,7.0,7.0,7.0,True,True,0.0,0.0,2.0,2.0
kt_L1b,7e7c3e50243f369804977d462434206c,L1b,Kế toán,"Trưởng Nhóm Kế Toán - Thuế / Lương Tối Thiếu 18 Triệu / Tại Phường Xuân Hòa, HCM (Quận 3 Cũ)",Kế toán,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 2, ""E3"": 4, ""E2t"": 5, ""E3t"": 9}",3.0,3.0,2.0,2.6667,False,False,2.0,2.0,1.0,1.0
kt_L1b,89fdc0be8c6fe5c2ae3c292facf2cf33,L1b,Kế toán,"Nhân Viên Kế Toán Tổng Hợp Kiêm Thuế, 5 Năm Kinh Nghiệm, Đi Làm Ngay",Kế toán,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 3, ""E3"": 10, ""E2t"": 3, ""E3t"": 3}",3.5,3.25,3.0,3.0,False,False,2.0,2.0,3.0,2.0
